id,title,file_type,timeliness,file_id,page
5180d19dca76479dcd0bc8025c1961a6,古交市人民政府办公室关于印发古交市促进工贸企业（个体户）稳定发展奖励办法（（试行）的通知,县（市、区）政府及办公室规范性文件,现行有效,7003c8a71d4a75acaabd79d99f705589,15
6cee6fde6dcd9017ad1747d8813658f5,山西省市场监督管理局关于印发《山西省市场监管部门轻微违法不予处罚事项目录（2023版）》的通知,省政府部门行政规范性文件,现行有效,5b12ccfa326baa9273ca362e6d3d2d32,15
1bf6ef3b55720b1c11f3a0455a6b0705,《人大代表、政协委员联络工作机制（试行）》,省检察院规范性文件,现行有效,7ab45fcb9d314f4ebab2714bdc731d9e,15
79311d206a4670deec9ed64b15bfaf33,运城市盐湖区人民政府办公室关于印发《运城市盐湖区水泵特色专业镇新动能专项资金使用管理办法（试行）》的通知,县（市、区）政府及办公室规范性文件,现行有效,e6d68315cf5301a08c0b5654fc295c50,15
7bde15351e616f476778353fdc1b1893,关于印发《战略性新兴产业支持目录（试行）》的通知,省政府部门行政规范性文件,现行有效,75419eb72900e268232151831dcfe349,15
c52c43057ec6e34bd51feab31459a104,长治市上党区人民代表大会常务委员会关于《上党区国土空间总体规划（2021-2035年）》的决议,县（市、区）人大及其常委会规范性文件,现行有效,1e4deb1203f0a366dbd8fde72f58cda7,15
37fbc186f467da0ee702bed2d806ba35,山西省人民政府办公厅关于印发山西省电动汽车充（换）电基础设施建设运营管理办法的通知,省政府及办公厅规范性文件,现行有效,0c1614b63f1526dd593f1579c9348b16,15
d4aabe37f0e71962494dae3f1989d102,吕梁市人民政府 关于印发吕梁市电动自行车管理条例 实施细则的通知,市政府及办公室规范性文件,现行有效,80e68e7fcf6b89622cbeaa66b6f28a55,15
af8669e1c72c1d21da0946580bce4da4,榆社县非居民用水超定额累进加价制度管理办法,县（市、区）政府及办公室规范性文件,现行有效,01c15e553a7ba2071b7e9c4a5f04f3a0,15
008cf4e6b736db4f138fcae2eb4d4d87,关于印发《太原市住房公积金管理中心 住房公积金行政执法管理办法》的通知,市政府部门行政规范性文件,现行有效,8ffad20079548578f0ef8e8aee4b85d6,15
16ec2b4074138bf085aaa10509774988,关于印发垣曲县城区集中供热管理办法的通知,县（市、区）政府及办公室规范性文件,现行有效,6570aeeb94811884b42e7f0effe0f051,15
ab8a44ceb3c59eb627e5b2043de637fd,霍州市人大常委会关于批准《霍州市国土空间总体规划 （2021-2035年）》的决议,县（市、区）人大及其常委会规范性文件,现行有效,1739ca1333b2b5ea35e36853e2d62f71,15
645959905941ef6f841665c5fe13e95f,山⻄省药品监督管理局关于印发《第二类创新医疗器械注册程序( 试行 )》的通知,省政府部门行政规范性文件,现行有效,a4a24d2b96ca535e45105d06b9aedc2f,15
6e786ef4c25659a3d703de9a763581a2,山⻄省药品监督管理局 关于印发《第二类医疗器械主文档登记制度（试行）》 的 通 知,省政府部门行政规范性文件,现行有效,e899db7729ae94e0ef4cf181ac882808,15
5db976576ae7793cf51bdb7e4184c47c,山西省药品监督管理局关于印发《第二类医疗器械应急注册程序（试行）》的通知,省政府部门行政规范性文件,现行有效,b8e9c24f67460a7d1f2613274550e681,15
bdbf8b5d463cf3645075ae8ca8ed884c,山⻄省药品监督管理局 关于印发《第 二类医疗器械 优 先 注 册 程 序 ( 试 行 )》 的 通 知,省政府部门行政规范性文件,现行有效,fe7853123c26a793d3cf89267b7be75f,15
7206d6860953ec5b13b37924cbe60733,山西省市场监督管理局关于印发《孕妇及乳母营养补充食品生产许可审查细则（试行）》的通知,省政府部门行政规范性文件,现行有效,f961b37d452d5989d935c12243f170b0,15
08ce2e2eae62049dfb480e45681df383,《关于开展公安机关强制隔离戒毒检察监督工作的办法（试行）》,省检察院规范性文件,现行有效,a3775f8fa5823c575f350e206c04ec2c,15
1f7fae6a4bd49c47fd94053347ee11b1,襄汾县设施农业用地管理细则,县（市、区）政府及办公室规范性文件,现行有效,08546d08c0b2febf7080c82df8399e42,15
78655b26ad09c3a53262127917943a1f,山西省药品监督管理局关于印发《进一步优化营商环境鼓励创新促进医药产业高质量发展的若干措施》的通知,省政府部门行政规范性文件,现行有效,db1be1f2db4edd4c9e380cae9a23b19f,15
ab9fa5701ce2a455ec0d830e7d5b6620,山西省医疗保障局关于规范完善定点医药机构纳入职工门诊统筹管理的通知,省政府部门行政规范性文件,现行有效,6d8514ce18f5d0ea35e94cc6629757b8,15
77bc115c633d6ad22fa5e0cb99e689bd,平陆县城区生活垃圾处理费征收实施方案,县（市、区）政府及办公室规范性文件,现行有效,9ffd8dc295c718db42637b39e7630a33,15
965dd41644f956d87cf457d01bc083e1,大同市人民政府办公室 关于印发大同市灭火救援奖励资金 发放办法的通知,市政府及办公室规范性文件,现行有效,f4c3f36e3e3008610f66357beb6651cd,15
ca3a77a2233b9f78d9c65829363cf153,山西省农业农村厅关于印发《全省高标准农田建设项目工程设施建后管护办法》的通知,省政府部门行政规范性文件,现行有效,03bf48f47715fe21256fad6fbeb35558,15
4d1573ae5f2affffea37c96adfd4d664,武乡县人民代表大会常务委员会关于在全县开展第八个五年法治宣传教育的决议,县（市、区）人大及其常委会规范性文件,现行有效,5dbb0940d7ac57af7a3ab7439ff74214,15
5fe421c5712b93476261b3f0b0b888cd,运城市人民政府办公室关于印发运城市海绵城市建设管理暂行办法的通知,市政府及办公室规范性文件,现行有效,5cd774819bdc94e836b94e29b2b06b87,15
06a558482696ec6267aedfda9b6a1003,山西省财政厅关于政府采购项目全面实施在线质疑的通知,省政府部门行政规范性文件,现行有效,9ec21ab5faf0c1e5ba88a9e273a2ad54,15
828d6313e4bef39454d80100f34120ca,武乡县人民代表大会常务委员会关于批准《武乡现代农业产业示范区总体规划（2021—2035年）》的决议,县（市、区）人大及其常委会规范性文件,现行有效,607b3f9070d901691bf75d67a8acdb3a,15
998de9b83a8668f728e598c836aad63d,关于侵害未成年人案件强制报告制度网格化管理实施方案,县（市、区）检察院规范性文件,现行有效,4e9dfac8c09d79c962cc59f0bd1192ee,15
9f0ce558e701986b68c38e996ad69771,武乡县人民代表大会常务委员会关于批准《武乡经济技术开发区（筹）总体规划（2022——2035年）》的决议,县（市、区）人大及其常委会规范性文件,现行有效,43bbd5273a4578231d6830bc547a6dd7,15
ffff96ced170cc9d817cc284ffcb81c6,太原市人民政府办公室关于印发太原市噪声污染防治实施方案的通知,市政府及办公室规范性文件,现行有效,3bcfb97ed0dd89cdb24d49d786712b7d,15
db0c970d1903d16f419938bce79c84a2,沁水县人民检察院  沁水县人力资源和社会保障局 关于保障农民工工资支付工作协作配合意见,县（市、区）检察院规范性文件,,966bcb752f14a25a91c448b9c23e6e57,15
e45515a4e6597a1914012eb3769692ff,阳泉市矿区人民政府办公室关于印发《阳泉市矿区非法违法采矿线索举报奖励办法（试行）》的通知,县（市、区）政府部门行政规范性文件,现行有效,aaa0fef865da4b12de3965c73344704f,15
c0c6ea1ddce2e4bf89b8da669be98544,山西省财政厅关于进一步夯实采购人主体责任建立健全新型采购人制度的通知,省政府部门行政规范性文件,现行有效,58d6e7a80ddd2c2bcaffdc2539a39395,16
0eaf6751e6dac5ef87ddea66fe9169d0,山西省药品监督管理局、山西省卫生健康委员会、山西省医疗保障局关于做好慢性病长期处方使用管理工作的通知,省政府部门行政规范性文件,现行有效,5fedd36eeaef5c119896ee3c65fb272a,16
4358ee46203dd2afdd6ece76c5ec2351,山西省财政厅 山西省民政厅 关于印发《困难群众救助补助资金管理办法》的通知,省政府部门行政规范性文件,现行有效,2a3b5c74e7ad62bf6655fc0e32f47f4d,16
d4a7fac0cb023134f4baa1192296da60,《关于加强国家司法救助协作工作办法》,省检察院规范性文件,现行有效,8fa95ce4351d9a3fa88fbc1da3745ee0,16
bf8ff93cde6eb0aa79116042d9443842,山西省林业和草原局 关于印发《山西省林业和草原局省直林区 行政执法辅助人员管理办法》的通知,省政府部门行政规范性文件,现行有效,d9b4e9a7c9e3024c3cd462dbed44650b,16
080c254c03a5e6c2bba3010d65884db2,河津市人民政府办公室关于印发河津市重大行政决策程序实施办法的通知,县（市、区）政府及办公室规范性文件,现行有效,7facbfee04612779a66fdaa2987008e0,16
2dd9110ed66b8d6645e335c4eb599421,河津市人民政府办公室关于印发河津市行政机关合同管理办法（试行）的通知,县（市、区）政府及办公室规范性文件,现行有效,828d5b41b8c52adc376944ac4c815c53,16
587c8f55c620bd9518c32964a0754cd9,河津市人民政府办公室关于印发河津市重大行政决策合法性审查办法的通知,县（市、区）政府及办公室规范性文件,现行有效,333b30b31c3eb925b2107766d34bad52,16
963d2f2da77c7b27befc60892d89240c,太原市住房公积金管理中心 关于优化租赁商品住房提取住房公积金 有关问题的通知,市政府部门行政规范性文件,现行有效,e0b3907f31d43c1a0ef201d8755b664e,16
d2f154da5f09aec759d983324f36a10a,临猗县人民政府关于临猗县城区道路货车禁行的通告,县（市、区）政府及办公室规范性文件,现行有效,086239552883d7096f5dbd795bcf0e07,16
ed93ecfee77a02930058bb46194b6630,怀仁市人民政府办公室关于发布怀仁市城市道路货车限行措施的公告,县（市、区）政府及办公室规范性文件,现行有效,5bfb48198524b91d320481e0854ca0db,16
4bb1494fff8cabb16a6788d83f8f3074,浑源县人民政府办公室 关于印发《浑源县2023年争取中央转移支付和专项债券工作方案》的通知,县（市、区）政府及办公室规范性文件,现行有效,ac6a7cca11d602cd901727d62ade64b7,16
035322c8d7a11e8576fd97ad2d843a51,榆次区人民政府办公室关于印发《榆次区电动自行车公共充电桩建设运营管理试行办法》的通知,县（市、区）政府及办公室规范性文件,现行有效,c291ce32e58ca03101dd1c2af2ca8b2d,16
059e0ec454b24db57704b773a2d37298,《关于全市两级法院破产财产查询、解封、移送实施办法》的通知,市中级人民法院规范性文件,现行有效,68acf2a03744bbdb2e654e4e2b7f373b,16
77f06ed6f675ed9bf1911169c2c4a425,关于加强对军人军属民事行政合法权益保护的协作意见,市检察院规范性文件,,197b95b7bad7faa4de9d2155ffe27e82,16
aa9f70c73e7941dff1929f9bc0895e9d,关于强化知识产权协同保护的实施办法(试行),县（市、区）检察院规范性文件,,9ab964c1fca4a61962eb75cf8ea48cc9,16
0db6ceda27be6f17bc9dc2eb7c1a3dfd,临汾市应急管理局关于印发《临汾市非煤矿山安全风险分级监管实施细则》的通知,市政府部门行政规范性文件,现行有效,9815b890f3fc005b6337d7c6ace0534a,16
5f8abacc84c05f599ce6f067f9f60301,运城市古堆泉水资源保护条例,设区的市地方性法规,现行有效,9801c392bae1ea4979798594e1a775d6,16
42625c303a9c66a0ca7ba54a2777283e,关于印发《就业见习管理办法》的通知,省政府及办公厅规范性文件,已修改,a03c9194e01a826198be87d5cac3e027,16
ea6d46ed2404a24b342f2500033f4bba,忻州市人民政府办公室关于印发忻州市病媒生物预防控制管理办法的通知,市政府及办公室规范性文件,现行有效,13aca05fbc423873b84d77cb015278ed,16
796c561a2008280d4d57d4abcf24910b,阳泉市人民政府办公室关于印发阳泉市支持专业镇高质量发展的若干政策的通知,市政府及办公室规范性文件,,d2a2c6c6d870b11bbba633633572d378,16
7bce7fbb245b763cca23937d646066fe,《山西省住房和城乡建设厅关于试行开展部分建设工程企业资质动态预警工作的通知》,省政府部门行政规范性文件,现行有效,a94a71f894e7473cc4feb5896e0f19e3,16
134da842f386c5c362e92d7d1699c233,阳泉市物业管理条例,设区的市地方性法规,现行有效,c96012318c667eda882e9e0078450b93,16
42eedc00cefff26e7b05a246bb3c5d96,太原市历史文化名城保护条例,设区的市地方性法规,现行有效,98f6cc2675a1355addd02c8f7e055733,16
34a4be49ad70dc84dcf8666d916d8922,临县人民政府办公室关于印发《临县设施农业用地管理办法》的通知,县（市、区）政府及办公室规范性文件,现行有效,5a1cc1248c2aeefacd668eec8ea5d8a3,16
2370d5c0772fb016aa55fb7675cacc3c,"关于印发《建设工程施工合同纠纷案件
诉讼指引》的通知",市中级人民法院规范性文件,现行有效,404aae03d7becacd17a2de15d226b0f0,16
88e542f5f3069257ea8cc8e89309a7f9,太原市学校安全条例,设区的市地方性法规,现行有效,43fde02d045d0c88f0bfb6d4dde6b902,16
558fea1a91a476f412109a51aa347741,临县人民政府办公室 关于印发《临县设施农业用地管理办法》的 通知,县（市、区）政府及办公室规范性文件,现行有效,ed96dedd106bb2df2e41e47c7b431491,16
6bf2ba236334a94a434ee0a3120966b6,全面推动绿色建筑发展的通知,省政府部门行政规范性文件,现行有效,38e4457106427c3866d3ffcb2888d870,16
892fed6e8940b41caeb48662a2941de4,朔州市桑干河流域生态修复与保护条例,设区的市地方性法规,现行有效,d5e29676a326e305139817888f073748,16
4d26ee1a707c46f70f529374ef1218e6,忻州市节约用水条例,设区的市地方性法规,现行有效,365e97b18636defde6f54ace5a113c6a,16
253d29b1ab226d31c8e1a13a9f004bab,榆次区人民政府办公室关于印发《榆次区推动批发、零售企业达限入统奖励办法》的通知,县（市、区）政府及办公室规范性文件,现行有效,6464ceb7c22d42dc56a432663ba781fa,16
01edbcad51ea8f10e9f92c77fcf88977,关于《城镇燃气经营许可管理办法》补充内容的通知,省政府部门行政规范性文件,现行有效,d737fbafc7fb9d5830bc7f445edbe7a1,16
93ebbefaa88d0850ae674d85b1faf67b,晋中市电动自行车管理条例,设区的市地方性法规,现行有效,e960eb1de1d2a7353ccfc34fe15c40db,16
c7881ea6f7be38b63bbe56518c1139f5,忻州市地热水资源保护条例,设区的市地方性法规,现行有效,6ed8b786e50a324aceccd394952d8987,16
d558eb5ad5f70bb41646504b0d6a486d,长治市海绵城市建设管理条例,设区的市地方性法规,现行有效,6bd46acf6268aa8b6d7b8860017d5886,16
deb929ce2c7cfbc0cc716a8b219de596,忻州市有机旱作农业发展促进条例,设区的市地方性法规,现行有效,faf63a1e04c64b0e3956f5a33318155a,16
244068596d17d21da888cb7ee58ba03f,长治市漳泽湖生态保护与修复条例,设区的市地方性法规,现行有效,64c0cd7a27953a37f880ad63b4809d23,16
8c8c23c874ba8839e61b0ca15d674979,大同市电动车管理条例,设区的市地方性法规,现行有效,e86308d37427e4bf9b7f48b08f777e32,16
22645704903374e9c444a4ed0f5f4740,大同市大清河流域生态修复与保护条例,设区的市地方性法规,现行有效,9e360bd4cb99b80dbfa1dcacc55f59b6,16
caf53ffd83bbe14b834c3f2dc5c84a09,大同市桑干河流域生态修复与保护条例,设区的市地方性法规,现行有效,0578a0f4fc4cde68f1e51acc35fdef44,17
ed7c70fc881269b76e3796b7e8bb49ba,关于印发垣曲县公共租赁住房和廉租住房并轨运行实施细则的通知,县（市、区）政府及办公室规范性文件,现行有效,abaf233d31ad869ac2760bd300b629a7,17
1fdeda2bb20adfe355294dbf26f40e38,山西省文物局山西省自然资源厅关于公布部分全国重点文物保护单位保护范围和建设控制地带的通知,省政府部门行政规范性文件,现行有效,1af91aa5d380efccb2f94527bbb02157,17
9ef17e26bc712ad1ef5f9a0c7487d09f,山西省湿地保护条例,省地方性法规,现行有效,59efb2674aab644174bd4a0aecd39b6b,17
00c0bec1bd90a9a64202b11bc30876b7,太原市农业农村局关于印发《农村集体资产管理办法（试行）》的通知,市政府部门行政规范性文件,现行有效,2efb5fd87d7a475774cf00f267ca76a5,17
26ff613fd5615afdcf1affc52e6946d9,壶关县人民政府办公室 关于印发壶关县依法没收非法占用土地上 新建的建筑物和其他设施处置办法 （试行）的通知,县（市、区）政府及办公室规范性文件,现行有效,396ff8fe8d3bea292022fc9a67b6eb78,17
5a3b5031835f535b77b99e52d7be64ea,山西省自然资源厅关于进一步优化煤层气 矿业权管理有关事项的通知,省政府部门行政规范性文件,现行有效,40a057bc8aed13405e7333aa80f8c1d2,17
d6ac1f22d34d00aa115acd2c9b8a2047,山西省人民政府办公厅关于推动新时代山西文物事业高质量发展的实施意见,省政府及办公厅规范性文件,现行有效,b468f8d7bb465bb22f7cb2e979de7b15,17
b4f09f1c2973a66cda32c82e41a4ef11,平陆县加强耕地保护严格耕地用途管制的实施方案,县（市、区）政府及办公室规范性文件,现行有效,539f3799c486add83c03711ea2d8b33c,17
7152f333a068332fe6fcc4f29955cc8e,关于印发《重点产业链培育激励方案》的通知,省政府部门行政规范性文件,现行有效,a99d9205ceeac7acfeb580578b32cb6f,17
aa7fcec37d6045d79ea86ea7ec3db58d,《忻州市人民检察院 忻州市市场监督管理局关于加强行政检察与市场监督管理行政执法衔接工作的实施意见》,省检察院规范性文件,现行有效,4bb1157012824ce7ad2e86be8545971d,17
9559ccaf78903be1227bd861cbcfd9d0,关于印发《城市绿色货运配送示范工程干支衔接型物流园区、城市货运配送中心和城市绿色货运配送示范企业车辆运营补贴办法（试行）》的通知,市政府部门行政规范性文件,现行有效,5d18f9ae22f4f198bbb61cd10df26e22,17
4fb0f93993e8a3ce44f3ae77ce087be2,平陆县高标准农田建设项目建后管护办法（试行）,县（市、区）政府及办公室规范性文件,现行有效,fef509822bc363bcf1ed9d7b4c8d14fa,17
5b2a61644ec754a34c737ba7397eb9a1,山西省能源局关于印发《煤矿智能化建设 评定管理办法》的通知,省政府部门行政规范性文件,现行有效,578a03ad2ab6187a1e3bd26b24da701b,17
e2f7975f36c1910f6ecd4eecd902f916,浑源县人民政府办公室 关于印发《浑源县“一业一证”改革 实施方案》的通知,县（市、区）政府及办公室规范性文件,现行有效,1d8d23a5e60b904492e145d0be73ec79,17
227b68ed79bdbc307d2702e46ae57757,关于印发《泽州县人民检察院羁押必要性审查量化评估指引（试行）》的通知,省检察院规范性文件,现行有效,be8828840f0bb125bd51741c2b4bd33d,17
9b3888f702e531e7fad5114c24ada20d,太原市人民政府办公室关于划定高污染燃料禁燃区的通知,市政府及办公室规范性文件,现行有效,4d8866d17db0b61d43bf8757a1c2892d,17
4093e88f8f24207baca8de62c23e3dfb,阳泉市城区人民政府办公室 关于印发阳泉市城区对被征地农民实行基本养老保险补贴的实施办法、阳泉市城区对被征地农民实行 基本养老保险补贴的审核规程的通知,县（市、区）政府及办公室规范性文件,现行有效,becbf3f4b96e701edbe2548c921d1c14,17
34cca41e4e5d59a9efeb948043657415,关于印发《煤炭洗选企业标准化管理规范考核评定办法》的通知,省政府部门行政规范性文件,现行有效,d135fe21d17730ceb2a90faea3ba25f0,17
4fd4925d05a292880fb796e8d4b6ead2,《关于建立工伤保险协作机制的实施意见》,省检察院规范性文件,现行有效,5f55fb94de8063731b6dc8696c0f98dd,17
15dc771c415dc1ab419d6bad6d22f90c,关于印发《水泥玻璃行业产能置换 实施细则》的通知,省政府部门行政规范性文件,现行有效,d0d964e36d7e560ddea3f25da45d983a,17
e1708a22dafa8390df6eca4e34069be3,《关于加强军人地位和权益保护协作意见》,省检察院规范性文件,现行有效,df9e38c39aaccab0f53544a8ac64b52f,17
dbfadd41eca50995ae39da03d6505d40,垣曲县县级企业国有资本收益收取管理暂行办法,县（市、区）政府及办公室规范性文件,现行有效,7b9f96ab7e455dfa32a70d35efbc2b33,17
25afe1ab567096002a93d8ae0200eaa0,山西省农业农村厅关于印发全省动物防疫条件审查选址风险评估办法的通知,省政府部门行政规范性文件,现行有效,47b67365692b802c4713d9aff4f753c5,17
7c7c4ce7e1a9302e26b1fed9044f0311,关于印发垣曲县重大行政决策程序实施办法等3个文件的通知,县（市、区）政府及办公室规范性文件,现行有效,c75116210436ee8e1c524a8a53942343,17
c9b8fb25af006ec37b95fd259c97d20e,榆次区人民代表大会常务委员会关于全区实施农特产品精深加工千亿级产业行动的决定,县（市、区）人大及其常委会规范性文件,现行有效,227654d730267e5e99cc0a688da7c32d,17
f5b2e699a152055ae0aaf00bccc95e0c,关于加强军人地位和权益保护协作意见,县（市、区）检察院规范性文件,,aa9d60ad6e2565e16b0507018e6b7a7c,17
9d416ec8aa608a104e42c93a4725dc7b,运城市人民政府关于鸭子池水域内禁止渔业养殖的通告,市政府及办公室规范性文件,现行有效,04168195594bb9634c7177ea46fb6692,17
24fa1fe931cbdb1a7f6ac880507d90b0,平陆县事故灾害应急抢险救援费用补偿实施细则（试行）,县（市、区）政府及办公室规范性文件,现行有效,94041061a81d78c4535d68840720965b,17
5e3b380b1185918b4eb570563a83e533,河津市人民政府办公室关于印发河津市农村会计委托代理服务工作实施方案,县（市、区）政府及办公室规范性文件,现行有效,0a85d8fb784c04ab491d94c8ba491f97,17
838d34445c492bf39b515ab327d30514,山西省农业农村厅关于印发山西供应深圳农产品基地认定管理办法的通知,省政府部门行政规范性文件,现行有效,97ea2ac8783fb75107ab5cbce84a4e06,17
459ef7fe7a94be57b43f8065a222d57a,山西省农业农村厅关于印发全省动物疫病强制免疫“先打后补”实施方案（2023-2025年）的通知,省政府部门行政规范性文件,现行有效,3724046b28de84bdfab70086232a9aa4,17
af09103788938aaa7f96232c3a3a9f37,泽州县人民政府关于巴马路部分路段实行重、中型货车限行管控的通告,县（市、区）政府及办公室规范性文件,现行有效,296d89e8f06b7a981b5edc21b7c6284d,17
fa4647ab3b530540ad67364d09632528,关于印发《促进未成年人检察社会服务中心建设健全和完善未成年人司法保护社会支持体系的实施意见》的通知                 ,市检察院规范性文件,,f63b2f7ff2a696e754f92c293b987c06,17
2be8918b2cffaf014fdd1d31a35bb61d,河津市人民政府办公室关于印发《河津市行政事业性国有资产管理办法》的通知,县（市、区）政府及办公室规范性文件,现行有效,71fef157d96f07142ada360ddc950b6f,17
ef648cfd69f79ff7ec79772dc26eb0c8,绛县人民政府关于印发《绛县重大行政决策程序实施办法》的通知,县（市、区）政府及办公室规范性文件,现行有效,d680672d23d79c926f33fe166b8cc683,17
aaef1c3487b836e4a37f8b9af19d9f0e,山西省人民政府办公厅关于印发山西省火灾事故调查工作规定（试行）的通知,省政府及办公厅规范性文件,现行有效,977b0cb8d1607dbe88631dcb4ff70931,17
1660d7a7ca9b880e244e1fb7a5d53521,太原市公安局关于调整载货机动车通行管控措施的通告,市政府部门行政规范性文件,现行有效,1e35762789f2a896f0bb0179dd219395,17
b34ead69976ae850e5225506ab8f90c7,关于在乡镇开展民生实事项目人大代表 票决制工作的决定,县（市、区）人大及其常委会规范性文件,现行有效,3ab268c27634bf0b731df47ae09bc6ce,17
c0e0fc5be27c31ccbffde9c76ada46c5,临县人民政府办公室关于印发《临县2023-2025关于印发禁牧工作规划》的通知,县（市、区）政府及办公室规范性文件,现行有效,f9bb20fa09ebf65cd58d89440e9ed124,17
964eb6dca001e0964cf56d6031e05661,临县人民政府办公室关于印发《临县2023-2025禁牧工作规划》的通知,县（市、区）政府及办公室规范性文件,现行有效,e510d654f8dc7f6410fd2f2767263188,18
9f74e14d9c1af71878b626b0606027bc,《关于建立行政检察与市场监督管理行政执法衔接工作机制的实施意见》,省检察院规范性文件,现行有效,9f70d423282e2038213264fcbf4ee2a0,18
d7f90175da29845c2d0a20c909e636ae,《左权县财政局关于防范供应商串通投标促进政府采购公平竞争的通知》,县（市、区）政府部门行政规范性文件,现行有效,ab6ce99c3240222391f075e2a15842ac,18
2881b1e8872779a0813c15420667e842,阳泉市城区人民政府办公室 关于印发阳泉市城区关于加快培育新型消费 促进服务业快速复苏实施方案的通知,县（市、区）政府及办公室规范性文件,现行有效,64704646a316718ce0b27ef1da9f6ef2,18
2a35b3314c70ecd4fbd115d11f252484,阳泉市城区人民政府办公室 关于印发阳泉市城区关于加快培育新型消费 促进服务业快速复苏实施方案的通知,县（市、区）政府及办公室规范性文件,现行有效,40cd3023c03b7a66abe9dc7336844f70,18
4d6dc8ffc97bf4b63bea1bbc5255a702,山西省人民政府办公厅关于煤系地层矿产资源综合开发的意见,省政府及办公厅规范性文件,现行有效,4a2d0e73052f01f9780e159b02ccd7f3,18
a790290132cebfb29ec60d85b0c2a576,山西省林业和草原局 关于印发《“双随机、一公开”抽查工作 实施细则（试行）》的通知,省政府部门行政规范性文件,现行有效,ce14fc787a131c72a0adc9ccf76a028a,18
b25c4a1ac6f3969b3f63d805989fc13a,《关于建立行政检察与市场监督管理行政执法衔接工作机制的实施意见》,省检察院规范性文件,现行有效,77b8b87982394f1db49dc205e8da2eb9,18
dab3494cc29efe64b0358e01e54a8640,关于建立加强对困难妇女群体专项司法救助合作机制的意见（试行）,县（市、区）检察院规范性文件,,efdb973dbde43d458ec4fe2d7c661d84,18
30bd6b71cb6a5dcb9f8b44943e42d061,＜长子县西部生态空间保护实施方案＞的报告》的决 议,县（市、区）人大及其常委会规范性文件,现行有效,5cf71f11da1dc635448406b8f240525f,18
6171051fad93fe5d270a476161c0697a,山西省民政厅关于印发《社会团体换届选举工作指引》的通知,省政府部门行政规范性文件,现行有效,ef5b7d4e0a286b7d6248bc199979dc83,18
3076821349520d913a9529bc91f9b165,临县自然资源局  关于印发《临县非法占用土地行政处罚 裁量基准》的通知,县（市、区）政府及办公室规范性文件,现行有效,f04d39183953ab0ae0ebf59b24040d93,18
98078feefd0214f1dbed636a9e09902f,临县自然资源局关于印发《临县非法占用土地行政处罚 裁量基准》的通知,县（市、区）政府部门行政规范性文件,现行有效,7da629f9a9e292d3a725f7ac48f3ab7f,18
cb8ee05793ebfb687224c19272499557,关于印发《大同市云州区福利彩票公益金 使用管理办法》的通知,县（市、区）政府部门行政规范性文件,现行有效,4f11e4bf6c0e830ef15f3fab28511830,18
56e7d60507ba1f1c72e55e390e00b165,山西省市场监督管理局关于发布《地方标准化指导性技术文件管理办法》的通告,省政府部门行政规范性文件,现行有效,2777bda3471d713bd4d494926aed963d,18
bb4635fc9e582611d08c237afeb4ed12,山西省粮食和物资储备局关于印发《粮食和物资储备投资项目实施管理办法》的通知,省政府部门行政规范性文件,现行有效,362a1e255bc73dba1bc50e7dc103960b,18
f1b602078a3f9e1ddea53b875220ddfe,《涉民营企业社区矫正对象赴外地从事生产经营活动管理办法》,省检察院规范性文件,现行有效,aab6c36e7722cc2be2f000a3fadbcce6,18
f2ae5b875cca2753ea3ecec7d301cd62,关于印发《省基础研究计划（产业发展类）联合资助项目管理办法（试行）》的通知,省政府部门行政规范性文件,现行有效,0eac2a483ad4f995a646d0cff13d3281,18
b38d151655e712e796c644e2d6781cd9,吕梁市医疗保障局转发《山西省医疗保障局办公室关于转发〈国家医疗保障局办公室关于进一步做好定点零售药店纳入门诊统筹管理的通知〉的通知》的通知,市政府部门行政规范性文件,现行有效,9bde86032571568a94b5b3531aaf2b20,18
8ea9d8fd67186efd8fb2a222d18db1bd,晋城市人民政府办公室关于印发晋城市网络预约出租汽车经营服务管理实施细则的通知,市政府及办公室规范性文件,现行有效,27a4a570f8c0acfe9d8bbd92bc2ac191,18
9edb9da731467cab8d3053b20f40a8a4,《关于开展“关注困难妇女群体 加强专项司法救助”的实施意见》,省检察院规范性文件,现行有效,2fa949ac7c28d72231a8dfc83ba02a07,18
9a1cdebc44413ea433faee3c9cd200a1,关于印发《房地产开发项目车位和车库租售管理办法》的通知,省政府部门行政规范性文件,现行有效,061dc2a0036d702afc5bb476aa5557da,18
a3365f83cc66dea60efcd617591aed2a,河津市人民政府办公室关于印发《河津市建筑垃圾管理及资源化利用实施办法》的通知,县（市、区）政府及办公室规范性文件,现行有效,26c7dd6f64ba9384660ecfef732d8f32,18
16d21e8f6604a064aa0af4c114215e2c,沁水县侵害未成年人案件强制报告制度实施办法（试行）,县（市、区）检察院规范性文件,,4abbe2a9d2a12f6bcd3992a70338fab8,18
8dcee0f78ed4f86d423ff99228a2c837,《沁水县密切接触未成年人行业准入查询 性侵违法犯罪信息工作细则》,省检察院规范性文件,现行有效,411e853dbebc1782eacddc2cf98c15a0,18
f940e83d5cb05b5787d59683254dcd08,《长治市人民检察院 山西省长治大辛庄强制隔离戒毒所关于开展司法行政强制隔离戒毒检察监督工作细则（试行）》,省检察院规范性文件,现行有效,b7d62e74a76615a9b2f37832bfa60da6,18
1700a10b09d521e83bd589c9a4a7efb3,忻州市体育局 关于印发《课外体育培训行为规范实施细则（试行）》的通知,市政府部门行政规范性文件,现行有效,70cc376461e9b9e5cdc78ab84a3ac4a0,18
